id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_state_name,place_country_name,place_admin1_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_class_name,taxon_order_name,taxon_family_name,taxon_genus_name
147122640,2023-01-22 14:06:58-03:00,2023-01-22,2023-01-22 17:06:58 UTC,Montevideo,4160471,jennigon,,2023-01-22 17:21:46 UTC,2023-01-23 15:46:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/147122640,https://inaturalist-open-data.s3.amazonaws.com/photos/253100789/medium.jpg,,"","",2,0,false,3,"Rambla, San Luis, Canelones, UY",-34.7886908348,-55.5475992847,75,,,,75,,,false,,,Canelones,Uruguay,Canelones,sea fig,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
147245932,2023-01-23 12:35:14,2023-01-23,2023-01-23 15:35:14 UTC,Montevideo,5503949,leila155,Leila Ackermann,2023-01-24 05:28:48 UTC,2023-02-12 13:59:32 UTC,research,,https://www.inaturalist.org/observations/147245932,https://static.inaturalist.org/photos/253337423/medium.jpeg,,"",,2,0,false,2,"La Barra, Departamento de Maldonado, Uruguay",-34.9131938889,-54.84434575,,,,,,,,false,gps,gps,Maldonado,Uruguay,Maldonado,sea fig,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
147268334,2023-01-24 12:42:43,2023-01-24,2023-01-24 15:42:43 UTC,Montevideo,2595924,mattzarrr,Matías Zarucki,2023-01-24 15:43:55 UTC,2023-01-24 15:49:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/147268334,https://inaturalist-open-data.s3.amazonaws.com/photos/253379959/medium.jpeg,,"",,2,0,false,2,"32MF+G78, 20005 Maldonado, Departamento de Maldonado, Uruguay",-34.91735107,-54.97633904,5,,,,5,,,false,,,Maldonado,Uruguay,Maldonado,sea fig,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
147268384,2023-01-24 12:43:56,2023-01-24,2023-01-24 15:43:56 UTC,Montevideo,2595924,mattzarrr,Matías Zarucki,2023-01-24 15:44:56 UTC,2023-01-24 15:49:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/147268384,https://inaturalist-open-data.s3.amazonaws.com/photos/253380055/medium.jpeg,,"",,2,0,false,2,"32MF+G78, 20005 Maldonado, Departamento de Maldonado, Uruguay",-34.91736245,-54.97642389,5,,,,5,,,false,,,Maldonado,Uruguay,Maldonado,planta de hielo,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
147333000,2023-01-25 13:06:18,2023-01-25,2023-01-25 16:06:18 UTC,Montevideo,4959584,laurillac,"",2023-01-25 16:08:31 UTC,2023-01-25 17:08:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/147333000,https://inaturalist-open-data.s3.amazonaws.com/photos/253504865/medium.jpeg,,"",,1,0,false,2,"4VCM+GXM, 20004 Ocean Park, Departamento de Maldonado, Uruguay",-34.8781872628,-55.1143852249,204,,,,204,,,false,gps,gps,Maldonado,Uruguay,Maldonado,sea fig,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
148609917,2023-02-12 12:39:28,2023-02-12,2023-02-12 15:39:28 UTC,Montevideo,2595924,mattzarrr,Matías Zarucki,2023-02-12 15:44:56 UTC,2023-02-12 16:43:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/148609917,https://inaturalist-open-data.s3.amazonaws.com/photos/255950539/medium.jpeg,,"",,2,0,false,2,"32MF+G78, 20005 Maldonado, Departamento de Maldonado, Uruguay",-34.91732969,-54.97661201,12,,,,12,,,false,,,Maldonado,Uruguay,Maldonado,sea fig,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
148838888,2023-02-15 14:43:55,2023-02-15,2023-02-15 17:43:55 UTC,Montevideo,4324825,germanio,Germán Hohmann,2023-02-15 18:00:41 UTC,2023-02-16 15:10:24 UTC,research,,https://www.inaturalist.org/observations/148838888,https://inaturalist-open-data.s3.amazonaws.com/photos/256382493/medium.jpeg,,"",,5,0,false,2,"4WCC+V8Q, 20003 Punta Ballena, Maldonado Department, Uruguay",-34.8773397,-55.0800199,,,,,,,,false,,,Maldonado,Uruguay,Maldonado,planta de hielo,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
148868594,2023-01-24 09:36:00,2023-01-24,2023-01-24 12:36:00 UTC,Montevideo,6221575,mateo310,Mateo Peña,2023-02-16 01:42:51 UTC,2023-02-16 15:09:53 UTC,research,CC-BY,https://www.inaturalist.org/observations/148868594,https://inaturalist-open-data.s3.amazonaws.com/photos/256438304/medium.jpeg,,"",Cultivadas,3,0,false,2,"5958+3CP, 20402 Faro de José Ignacio, Departamento de Maldonado, Uruguay",-34.8435509722,-54.633318,,,,,,,,false,,,Maldonado,Uruguay,Maldonado,planta de hielo,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
149168987,2023-02-19 18:11:36-03:00,2023-02-19,2023-02-19 21:11:36 UTC,Montevideo,2398513,gabriellaufer,Gabriel Laufer,2023-02-19 21:12:01 UTC,2023-02-19 23:06:26 UTC,research,CC0,https://www.inaturalist.org/observations/149168987,https://inaturalist-open-data.s3.amazonaws.com/photos/257001341/medium.jpg,,"","",1,0,false,3,"Ruta 10 Juan Díaz de Solís, La Barra, Maldonado, UY",-34.9099267787,-54.8402997572,3,,,,3,,,false,,,Maldonado,Uruguay,Maldonado,sea fig,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
149169295,2023-02-19 18:14:24-03:00,2023-02-19,2023-02-19 21:14:24 UTC,Montevideo,2398513,gabriellaufer,Gabriel Laufer,2023-02-19 21:15:06 UTC,2023-02-20 15:04:50 UTC,research,CC0,https://www.inaturalist.org/observations/149169295,https://inaturalist-open-data.s3.amazonaws.com/photos/257001384/medium.jpg,,"","",2,0,false,3,"Ruta 10 Juan Díaz de Solís, La Barra, Maldonado, UY",-34.9103190936,-54.8401000165,7,,,,7,,,false,,,Maldonado,Uruguay,Maldonado,sea fig,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
149203139,2023/02/19 11:54 AM,2023-02-19,2023-02-19 14:54:00 UTC,Montevideo,5503949,leila155,Leila Ackermann,2023-02-20 03:41:11 UTC,2023-02-22 03:26:15 UTC,research,,https://www.inaturalist.org/observations/149203139,https://static.inaturalist.org/photos/257065298/medium.jpg,,"",,1,0,false,,"20000 Santa Mónica, Departamento de Maldonado, Uruguay",-34.8504104444,-54.7033576944,,,,,,,,false,,,Maldonado,Uruguay,Maldonado,sea fig,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
149239474,2023-02-20 13:17:50-03:00,2023-02-20,2023-02-20 16:17:50 UTC,Montevideo,2398513,gabriellaufer,Gabriel Laufer,2023-02-20 16:18:15 UTC,2023-02-20 19:10:42 UTC,research,CC0,https://www.inaturalist.org/observations/149239474,https://inaturalist-open-data.s3.amazonaws.com/photos/257134490/medium.jpg,,"","",1,0,false,3,"El Mesana, Punta del Este, Maldonado, UY",-34.9584294577,-54.9383629952,9,,,,9,,,false,,,Maldonado,Uruguay,Maldonado,sea fig,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
149265269,2023-02-20 18:17:47,2023-02-20,2023-02-20 21:17:47 UTC,Montevideo,5284547,musalem,K. Musálem,2023-02-20 21:18:36 UTC,2023-02-20 21:54:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/149265269,https://inaturalist-open-data.s3.amazonaws.com/photos/257180444/medium.jpeg,,"",,1,0,false,2,"23R7+V39, 20100 Punta del Este, Maldonado Department, Uruguay",-34.95762192,-54.9371864,9,,,,9,,,false,,,Maldonado,Uruguay,Maldonado,sea fig,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
149431100,2023-02-22 17:51:02,2023-02-22,2023-02-22 20:51:02 UTC,Montevideo,2633413,lurtri,Lucía Rodríguez-Tricot,2023-02-22 21:26:26 UTC,2023-02-22 21:36:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/149431100,https://inaturalist-open-data.s3.amazonaws.com/photos/257492489/medium.jpeg,,"",,2,0,false,2,"20005 Departamento de Maldonado, Uruguay",-34.9186660766,-54.9732641503,113,,,,113,,,false,gps,gps,Maldonado,Uruguay,Maldonado,sea fig,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
